time,open,high,low,close,volume
2026-03-17 06:54:00,1876.7,1878.0,1876.0,1877.7,772
2026-03-17 06:55:00,1877.5,1878.8,1877.0,1878.5,670
2026-03-17 06:56:00,1878.5,1878.5,1877.5,1877.5,455
2026-03-17 06:57:00,1877.5,1877.5,1876.0,1876.6,1034
2026-03-17 06:58:00,1876.7,1876.7,1873.6,1875.9,2243
2026-03-17 06:59:00,1875.6,1876.5,1874.3,1876.1,895
2026-03-17 07:00:00,1876.1,1880.0,1875.5,1878.2,2310
2026-03-17 07:01:00,1878.2,1883.3,1878.0,1880.3,3403
2026-03-17 07:02:00,1880.0,1881.0,1878.0,1879.3,1523
2026-03-17 07:03:00,1879.5,1881.7,1879.4,1881.4,1428
2026-03-17 07:04:00,1881.6,1882.9,1880.3,1882.4,1537
2026-03-17 07:05:00,1882.4,1883.4,1881.5,1882.1,1825
2026-03-17 07:06:00,1882.2,1883.9,1881.6,1883.9,1258
2026-03-17 07:07:00,1883.9,1883.9,1882.2,1882.5,1025
2026-03-17 07:08:00,1882.5,1882.7,1879.0,1880.8,1464
2026-03-17 07:09:00,1880.9,1882.8,1880.5,1882.5,700
2026-03-17 07:10:00,1882.6,1883.3,1881.5,1882.6,1026
2026-03-17 07:11:00,1882.8,1882.9,1881.1,1881.1,1016
2026-03-17 07:12:00,1881.5,1881.6,1879.4,1880.6,1652
2026-03-17 07:13:00,1880.6,1881.0,1875.3,1875.8,2864
2026-03-17 07:14:00,1875.4,1878.0,1872.8,1875.3,3780
2026-03-17 07:15:00,1875.3,1875.3,1870.8,1872.0,3038
2026-03-17 07:16:00,1872.0,1874.5,1871.8,1873.6,1705
2026-03-17 07:17:00,1873.6,1874.5,1872.9,1874.4,956
2026-03-17 07:18:00,1874.2,1874.5,1871.4,1873.7,1197
2026-03-17 07:19:00,1873.7,1877.0,1873.5,1876.5,1916
2026-03-17 07:20:00,1876.5,1877.0,1870.7,1875.0,2825
2026-03-17 07:21:00,1874.8,1876.9,1873.7,1874.2,1709
2026-03-17 07:22:00,1874.2,1874.9,1872.5,1873.8,1511
2026-03-17 07:23:00,1873.8,1883.5,1873.8,1881.2,4263
2026-03-17 07:24:00,1881.0,1883.0,1879.5,1881.1,2616
2026-03-17 07:25:00,1881.4,1886.2,1880.0,1880.0,4215
2026-03-17 07:26:00,1880.6,1880.6,1877.1,1878.5,1781
2026-03-17 07:27:00,1878.5,1880.9,1878.4,1878.8,1577
2026-03-17 07:28:00,1878.6,1880.5,1878.6,1879.1,757
2026-03-17 07:29:00,1879.2,1884.0,1878.8,1880.1,1956
2026-03-17 07:45:00,1877.0,1877.0,1877.0,1877.0,4962
