time,open,high,low,close,volume
2026-03-18 14:26:00+07:00,62.2,62.2,62.0,62.2,5400
2026-03-18 14:27:00+07:00,62.2,62.2,62.2,62.2,13800
2026-03-18 14:28:00+07:00,62.2,62.3,62.2,62.2,10100
2026-03-18 14:29:00+07:00,62.3,62.3,62.1,62.1,14500
2026-03-18 14:45:00+07:00,61.7,61.7,61.7,61.7,232400
2026-03-19 09:15:00+07:00,61.4,61.5,61.2,61.2,49800
2026-03-19 09:16:00+07:00,61.2,61.4,61.2,61.2,10900
2026-03-19 09:17:00+07:00,61.2,61.2,61.0,61.1,45400
2026-03-19 09:18:00+07:00,61.0,61.1,60.8,60.8,45600
2026-03-19 09:19:00+07:00,61.0,61.0,60.9,60.9,22500
2026-03-19 09:20:00+07:00,60.9,61.0,60.9,61.0,4600
2026-03-19 09:21:00+07:00,61.0,61.4,61.0,61.4,53600
2026-03-19 09:22:00+07:00,61.4,61.5,61.3,61.5,75300
2026-03-19 09:23:00+07:00,61.5,61.7,61.5,61.6,17200
2026-03-19 09:24:00+07:00,61.6,61.6,61.5,61.6,3600
2026-03-19 09:25:00+07:00,61.6,61.7,61.6,61.6,14900
2026-03-19 09:26:00+07:00,61.6,61.6,61.5,61.5,33800
2026-03-19 09:27:00+07:00,61.5,61.5,61.3,61.3,15900
2026-03-19 09:28:00+07:00,61.3,61.3,61.2,61.2,6500
2026-03-19 09:29:00+07:00,61.2,61.3,61.1,61.2,12200
2026-03-19 09:30:00+07:00,61.2,61.3,61.1,61.3,13300
2026-03-19 09:31:00+07:00,61.3,61.3,61.3,61.3,3000
2026-03-19 09:32:00+07:00,61.3,61.4,61.3,61.4,2000
2026-03-19 09:33:00+07:00,61.4,61.4,61.4,61.4,9500
2026-03-19 09:34:00+07:00,61.5,61.5,61.4,61.5,54000
2026-03-19 09:35:00+07:00,61.5,61.6,61.4,61.4,4000
2026-03-19 09:36:00+07:00,61.4,61.5,61.4,61.5,7900
2026-03-19 09:37:00+07:00,61.5,61.6,61.5,61.5,7700
2026-03-19 09:38:00+07:00,61.5,61.6,61.5,61.6,6300
2026-03-19 09:39:00+07:00,61.5,61.5,61.4,61.4,29400
2026-03-19 09:40:00+07:00,61.4,61.5,61.4,61.4,12600
2026-03-19 09:41:00+07:00,61.4,61.4,61.3,61.4,12500
2026-03-19 09:42:00+07:00,61.4,61.4,61.3,61.3,11400
2026-03-19 09:43:00+07:00,61.3,61.4,61.3,61.3,3700
2026-03-19 09:44:00+07:00,61.4,61.4,61.2,61.2,12600
2026-03-19 09:45:00+07:00,61.3,61.3,61.3,61.3,1300
2026-03-19 09:46:00+07:00,61.4,61.4,61.4,61.4,26600
2026-03-19 09:47:00+07:00,61.4,61.5,61.4,61.4,5700
2026-03-19 09:48:00+07:00,61.5,61.5,61.4,61.5,6900
2026-03-19 09:49:00+07:00,61.5,61.5,61.4,61.5,1300
2026-03-19 09:50:00+07:00,61.5,61.5,61.4,61.4,5500
2026-03-19 09:51:00+07:00,61.5,61.5,61.4,61.4,500
2026-03-19 09:52:00+07:00,61.5,61.5,61.4,61.4,9100
2026-03-19 09:53:00+07:00,61.4,61.5,61.4,61.5,9900
2026-03-19 09:54:00+07:00,61.4,61.5,61.4,61.4,12700
2026-03-19 09:55:00+07:00,61.4,61.4,61.4,61.4,1200
2026-03-19 09:56:00+07:00,61.4,61.5,61.4,61.5,38600
2026-03-19 09:57:00+07:00,61.5,61.6,61.5,61.6,700
2026-03-19 09:58:00+07:00,61.6,61.6,61.5,61.6,13900
2026-03-19 09:59:00+07:00,61.7,61.8,61.7,61.7,11100
2026-03-19 10:00:00+07:00,61.8,61.8,61.6,61.7,10200
2026-03-19 10:01:00+07:00,61.7,61.7,61.7,61.7,5000
2026-03-19 10:02:00+07:00,61.7,61.7,61.6,61.7,10100
2026-03-19 10:03:00+07:00,61.7,61.7,61.6,61.6,4800
2026-03-19 10:04:00+07:00,61.6,61.6,61.5,61.5,6800
2026-03-19 10:05:00+07:00,61.6,61.6,61.6,61.6,4800
2026-03-19 10:06:00+07:00,61.6,61.7,61.6,61.6,6700
2026-03-19 10:07:00+07:00,61.6,61.7,61.6,61.6,7800
2026-03-19 10:08:00+07:00,61.7,61.7,61.6,61.6,3100
2026-03-19 10:09:00+07:00,61.7,61.7,61.6,61.6,3400
2026-03-19 10:10:00+07:00,61.6,61.7,61.6,61.6,58600
2026-03-19 10:11:00+07:00,61.6,61.7,61.6,61.7,30500
2026-03-19 10:12:00+07:00,61.7,61.7,61.6,61.6,17500
2026-03-19 10:13:00+07:00,61.6,61.6,61.6,61.6,600
2026-03-19 10:14:00+07:00,61.6,61.7,61.6,61.6,24200
2026-03-19 10:15:00+07:00,61.5,61.6,61.5,61.5,7800
2026-03-19 10:16:00+07:00,61.5,61.6,61.4,61.5,19100
2026-03-19 10:17:00+07:00,61.4,61.5,61.4,61.5,2800
2026-03-19 10:18:00+07:00,61.5,61.5,61.3,61.3,25300
2026-03-19 10:19:00+07:00,61.4,61.4,61.3,61.3,8000
2026-03-19 10:20:00+07:00,61.3,61.4,61.3,61.4,1600
2026-03-19 10:21:00+07:00,61.3,61.4,61.3,61.4,1000
