time,open,high,low,close,volume
2026-03-16 14:02:00+07:00,1842.7,1842.8,1841.9,1842.0,272
2026-03-16 14:03:00+07:00,1842.0,1842.8,1841.3,1842.0,556
2026-03-16 14:04:00+07:00,1842.1,1844.5,1841.6,1844.3,1192
2026-03-16 14:05:00+07:00,1844.3,1847.5,1843.4,1847.2,2202
2026-03-16 14:06:00+07:00,1846.8,1848.0,1845.0,1845.9,1955
2026-03-16 14:07:00+07:00,1845.9,1846.0,1844.6,1845.5,817
2026-03-16 14:08:00+07:00,1845.5,1846.0,1842.1,1843.0,1157
2026-03-16 14:09:00+07:00,1843.0,1843.0,1837.3,1838.7,5408
2026-03-16 14:10:00+07:00,1838.3,1841.0,1836.7,1840.0,2927
2026-03-16 14:11:00+07:00,1840.0,1843.7,1839.9,1841.3,1399
2026-03-16 14:12:00+07:00,1841.5,1843.0,1840.6,1842.5,1790
2026-03-16 14:13:00+07:00,1842.1,1843.8,1840.3,1843.8,1323
2026-03-16 14:14:00+07:00,1843.8,1843.8,1840.5,1841.6,1393
2026-03-16 14:15:00+07:00,1841.6,1843.9,1840.8,1843.2,910
2026-03-16 14:16:00+07:00,1843.1,1846.9,1842.8,1846.5,1758
2026-03-16 14:17:00+07:00,1846.7,1846.8,1844.6,1844.8,1977
2026-03-16 14:18:00+07:00,1845.1,1848.0,1844.5,1847.6,1778
2026-03-16 14:19:00+07:00,1847.3,1851.8,1846.6,1851.4,3781
2026-03-16 14:20:00+07:00,1851.5,1852.0,1848.3,1850.4,2967
2026-03-16 14:21:00+07:00,1849.9,1854.8,1849.8,1854.5,4215
2026-03-16 14:22:00+07:00,1854.6,1855.0,1850.2,1850.7,3117
2026-03-16 14:23:00+07:00,1850.7,1852.6,1848.8,1850.1,2694
2026-03-16 14:24:00+07:00,1850.0,1852.8,1849.3,1852.0,1255
2026-03-16 14:25:00+07:00,1852.0,1854.0,1850.4,1851.0,1834
2026-03-16 14:26:00+07:00,1851.0,1851.6,1850.2,1850.5,873
2026-03-16 14:27:00+07:00,1850.7,1852.0,1850.3,1851.0,1598
2026-03-16 14:28:00+07:00,1851.0,1852.6,1850.9,1851.7,1255
2026-03-16 14:29:00+07:00,1852.0,1852.0,1848.7,1850.3,1832
